row_id,layer,head,entropy,eff_rank,head_sim,self_attn_ratio,evidence_pos,distractor_density,interference_type
1,8,5,1.8844449520111084,1.0,0.9983882904052734,0.034390032291412354,,,
1,8,6,2.2131268978118896,1.0,0.9988446831703186,0.016568990424275398,,,
1,8,7,1.2615182399749756,1.0,0.9982311725616455,0.0574357807636261,,,
1,8,8,2.146207809448242,1.0,0.9988182187080383,0.02833518013358116,,,
1,8,9,1.9696733951568604,1.0,0.9990084171295166,0.025328686460852623,,,
1,8,10,2.1805355548858643,1.0,0.9990968704223633,0.0607604905962944,,,
1,8,11,1.920958161354065,1.0,0.9988351464271545,0.01772555708885193,,,
1,9,0,2.3859975337982178,1.0,0.997178316116333,0.040910348296165466,,,
1,9,1,1.8411598205566406,1.0,0.9988504648208618,0.009692514315247536,,,
1,9,2,2.4925708770751953,1.0,0.9972832202911377,0.018115587532520294,,,
1,9,3,1.6282466650009155,1.0,0.9981184005737305,0.04639147222042084,,,
1,9,4,1.6819387674331665,1.0,0.9990296959877014,0.012165295891463757,,,
1,9,5,2.220306873321533,1.0,0.9991306662559509,0.03333627060055733,,,
1,9,6,1.425730586051941,1.0,0.999015212059021,0.005599998869001865,,,
1,9,7,1.7210688591003418,1.0,0.998979389667511,0.018203401938080788,,,
1,9,8,2.33565092086792,1.0,0.9982490539550781,0.010840807110071182,,,
1,9,9,1.325761079788208,1.0,0.9990288019180298,0.006121484097093344,,,
1,9,10,0.976203978061676,1.0,0.9989158511161804,0.030397631227970123,,,
1,9,11,2.467374324798584,1.0,0.9985660910606384,0.005378228612244129,,,
1,10,0,2.478353500366211,1.0,0.995776355266571,0.015175488777458668,,,
1,10,1,1.657132625579834,1.0,0.998448371887207,0.008745900355279446,,,
1,10,2,1.9253945350646973,1.0,0.9984202980995178,0.008154482580721378,,,
1,10,3,2.672775983810425,1.0,0.9955760836601257,0.01095279585570097,,,
1,10,4,2.978706121444702,1.0,0.9974195957183838,0.01975889690220356,,,
1,10,5,0.9419657588005066,1.0,0.9983825087547302,0.024174323305487633,,,
1,10,6,1.7317434549331665,1.0,0.9982175230979919,0.0077890087850391865,,,
1,10,7,2.4309334754943848,1.0,0.9986141324043274,0.03000001050531864,,,
1,10,8,2.23405385017395,1.0,0.9984002709388733,0.01055209431797266,,,
1,10,9,1.4028528928756714,1.0,0.9983594417572021,0.06289350986480713,,,
1,10,10,1.7941983938217163,1.0,0.9976720213890076,0.007726005278527737,,,
1,10,11,1.9720176458358765,1.0,0.9985015392303467,0.04313703626394272,,,
1,11,0,4.530563831329346,1.0000007152557373,0.9091547131538391,0.026482312008738518,,,
1,11,1,2.488060235977173,1.0,0.911588728427887,0.01619541645050049,,,
1,11,2,2.0807480812072754,1.0,0.9105086922645569,0.008069677278399467,,,
1,11,3,2.270845413208008,1.0,0.9120636582374573,0.03127800300717354,,,
1,11,4,3.551659107208252,1.0,0.9138568639755249,0.013701587915420532,,,
1,11,5,2.0070345401763916,1.0,0.9104607105255127,0.010749970562756062,,,
1,11,6,1.7653027772903442,1.0,0.9098217487335205,0.006785129196941853,,,
1,11,7,2.2448885440826416,1.0,0.9111146926879883,0.017145562916994095,,,
1,11,8,3.8326849937438965,1.0000234842300415,0.07953090220689774,0.09994571655988693,,,
1,11,9,1.7187824249267578,1.0,0.909865140914917,0.006378512363880873,,,
1,11,10,2.452099323272705,1.0,0.9129565954208374,0.04524003341794014,,,
1,11,11,2.616062879562378,1.0,0.9129144549369812,0.03912478685379028,,,
2,0,0,4.444248199462891,1.0000190734863281,0.818367063999176,0.022585120052099228,,,
2,0,1,0.44076696038246155,1.000031590461731,0.8154301047325134,0.8659947514533997,,,
2,0,2,4.635069370269775,1.0000168085098267,0.8113191723823547,0.039341799914836884,,,
2,0,3,0.4289402663707733,1.0000301599502563,0.7964516282081604,0.8240989446640015,,,
2,0,4,1.1547722816467285,1.0000282526016235,0.7905943393707275,0.5848003625869751,,,
2,0,5,1.3735185861587524,1.0000267028808594,0.7907297611236572,0.6618698835372925,,,
2,0,6,4.323421001434326,1.0000215768814087,0.7417603135108948,0.029647469520568848,,,
2,0,7,1.8607499599456787,1.0000284910202026,0.7632650136947632,0.16031453013420105,,,
2,0,8,4.267560958862305,1.0000243186950684,0.8171850442886353,0.059504419565200806,,,
2,0,9,4.653751850128174,1.0000191926956177,0.849108099937439,0.02089281566441059,,,
2,0,10,4.248264312744141,1.0000253915786743,0.8843559622764587,0.1576097458600998,,,
2,0,11,5.43149995803833,1.000015139579773,0.7297090291976929,0.007403200026601553,,,
2,1,0,2.3333377838134766,1.0000287294387817,0.7083089351654053,0.0969696044921875,,,
2,1,1,2.7350711822509766,1.000022053718567,0.7057403922080994,0.09300775825977325,,,
2,1,2,4.766996383666992,1.0000168085098267,0.6823548674583435,0.025652248412370682,,,
2,1,3,4.318966388702393,1.0000014305114746,0.6904230713844299,0.034515637904405594,,,
2,1,4,3.759443998336792,1.0000109672546387,0.8144088387489319,0.06848664581775665,,,
2,1,5,4.6020941734313965,1.0000126361846924,0.8361984491348267,0.0844966322183609,,,
2,1,6,4.39279842376709,1.0000114440917969,0.8141325116157532,0.040815867483615875,,,
2,1,7,4.929533004760742,1.0000133514404297,0.8337785601615906,0.018852598965168,,,
2,1,8,5.345877170562744,1.0000046491622925,0.7982177734375,0.009560445323586464,,,
2,1,9,5.409102916717529,1.0000075101852417,0.7711238861083984,0.006873813923448324,,,
2,1,10,4.457423686981201,1.0000132322311401,0.6131958365440369,0.04046492651104927,,,
2,1,11,1.7504812479019165,1.0000269412994385,0.7709662914276123,0.6681016683578491,,,
2,2,0,2.5100159645080566,1.0000011920928955,0.8845043182373047,0.09955496340990067,,,
2,2,1,4.763064861297607,1.0000009536743164,0.8745090365409851,0.01233444083482027,,,
2,2,2,1.0876270532608032,1.0000040531158447,0.89016193151474,0.12566623091697693,,,
2,2,3,1.9082670211791992,1.0000051259994507,0.8546606302261353,0.1349678486585617,,,
2,2,4,1.6882884502410889,1.000000238418579,0.8694363236427307,0.09305929392576218,,,
2,2,5,1.8264002799987793,1.0000038146972656,0.8762010931968689,0.137664332985878,,,
2,2,6,2.7778453826904297,1.0000059604644775,0.8157621622085571,0.07735291123390198,,,
2,2,7,2.6205661296844482,1.0,0.8408347964286804,0.03221922740340233,,,
2,2,8,1.8740168809890747,1.0000019073486328,0.8956401944160461,0.11280538141727448,,,
2,2,9,1.7469993829727173,1.0000050067901611,0.8574897646903992,0.12460014969110489,,,
2,2,10,3.1133337020874023,1.0000296831130981,0.48992660641670227,0.12652380764484406,,,
2,2,11,3.1217410564422607,1.000000238418579,0.8826828002929688,0.10726767778396606,,,
2,3,0,2.8355648517608643,1.0,0.994781494140625,0.06781726330518723,,,
2,3,1,1.8788515329360962,1.0,0.9944824576377869,0.06021667644381523,,,
2,3,2,1.4089455604553223,1.0000003576278687,0.9879049062728882,0.11392847448587418,,,
2,3,3,0.8764601945877075,1.0,0.9944551587104797,0.05647248774766922,,,
2,3,4,3.6774938106536865,1.0,0.9949794411659241,0.008323907852172852,,,
2,3,5,2.7316863536834717,1.0,0.9957279562950134,0.03864153102040291,,,
2,3,6,1.715882658958435,1.000000238418579,0.9889934659004211,0.15727616846561432,,,
2,3,7,1.43424654006958,1.0000001192092896,0.9931453466415405,0.10794471949338913,,,
2,3,8,1.5352388620376587,1.0000003576278687,0.9905776977539062,0.11885380744934082,,,
2,3,9,1.539849042892456,1.0,0.9953513741493225,0.07222291827201843,,,
2,3,10,1.7678130865097046,1.0,0.994793176651001,0.15941357612609863,,,
2,3,11,1.784432291984558,1.0000001192092896,0.9939311742782593,0.10070718824863434,,,
2,4,0,1.1974796056747437,1.0,0.9164537787437439,0.059391431510448456,,,
2,4,1,1.550838589668274,1.0000001192092896,0.9173492193222046,0.059755679219961166,,,
2,4,2,2.305424690246582,1.0,0.9150946140289307,0.016791807487607002,,,
2,4,3,1.5865201950073242,1.0,0.9175434708595276,0.07336463034152985,,,
2,4,4,2.975881338119507,1.0,0.9160313010215759,0.04182378202676773,,,
2,4,5,1.4853700399398804,1.0,0.9161251187324524,0.06670713424682617,,,
2,4,6,2.0511093139648438,1.0,0.9167413115501404,0.04196030646562576,,,
2,4,7,1.812099814414978,1.0000004768371582,0.9191175699234009,0.49195727705955505,,,
2,4,8,3.644590377807617,1.0,0.9181772470474243,0.01605536788702011,,,
2,4,9,1.8464276790618896,1.0,0.9166892766952515,0.03852646425366402,,,
2,4,10,3.257506847381592,1.0,0.9157174825668335,0.013619638979434967,,,
2,4,11,0.009673669002950191,1.0000287294387817,0.13649891316890717,0.00395126873627305,,,
2,5,0,2.3264265060424805,1.0,0.997566282749176,0.013640230521559715,,,
2,5,1,0.2562190890312195,1.0,0.996863603591919,0.004769198130816221,,,
2,5,2,1.4166629314422607,1.0,0.9973534941673279,0.021349923685193062,,,
2,5,3,2.2735860347747803,1.0000001192092896,0.994695246219635,0.035920895636081696,,,
2,5,4,1.4902602434158325,1.0,0.9973558783531189,0.050988126546144485,,,
2,5,5,2.1746132373809814,1.0,0.9974908232688904,0.013725489377975464,,,
2,5,6,0.6265558004379272,1.0,0.9970821142196655,0.021368103101849556,,,
2,5,7,0.9751167297363281,1.0,0.9972490072250366,0.04380343109369278,,,
2,5,8,1.1105252504348755,1.0,0.9972814321517944,0.027116786688566208,,,
2,5,9,3.0536110401153564,1.0,0.997722864151001,0.006597308907657862,,,
2,5,10,3.7172930240631104,1.0000005960464478,0.9804725646972656,0.04672344774007797,,,
2,5,11,2.6845662593841553,1.0,0.997597336769104,0.10657297074794769,,,
2,6,0,1.7615987062454224,1.0000001192092896,0.9965724945068359,0.03517415374517441,,,
2,6,1,0.7001339197158813,1.0,0.9980447292327881,0.022206977009773254,,,
2,6,2,3.563021183013916,1.0,0.9978188872337341,0.013136109337210655,,,
2,6,3,1.6254686117172241,1.0,0.9984663128852844,0.017955070361495018,,,
2,6,4,3.714383363723755,1.0000001192092896,0.9927076697349548,0.02318905107676983,,,
2,6,5,1.7219864130020142,1.0,0.9985294938087463,0.0629720538854599,,,
2,6,6,2.7247462272644043,1.0,0.998590886592865,0.06555034220218658,,,
2,6,7,2.258841037750244,1.0,0.9981104135513306,0.046351466327905655,,,
2,6,8,1.2111247777938843,1.0,0.9983920454978943,0.02647414617240429,,,
2,6,9,0.7326633930206299,1.0,0.9980065822601318,0.00487657031044364,,,
2,6,10,3.489349126815796,1.0,0.9982771277427673,0.010713779367506504,,,
2,6,11,1.540231466293335,1.0,0.9982166290283203,0.04678494110703468,,,
2,7,0,1.0408563613891602,1.0,0.9990400671958923,0.02639286406338215,,,
2,7,1,2.6740293502807617,1.0,0.9989787936210632,0.01587107963860035,,,
2,7,2,0.6183711886405945,1.0,0.9992579817771912,0.004128166474401951,,,
2,7,3,1.5147991180419922,1.0,0.9994857907295227,0.044603489339351654,,,
2,7,4,0.9226424694061279,1.0,0.9993787407875061,0.015891777351498604,,,
2,7,5,2.7230453491210938,1.0,0.9980424642562866,0.02579241432249546,,,
2,7,6,3.2724504470825195,1.0,0.9992456436157227,0.010951447300612926,,,
2,7,7,2.065018892288208,1.0,0.9994239807128906,0.01186386775225401,,,
2,7,8,1.2760200500488281,1.0,0.9992058277130127,0.034641481935977936,,,
2,7,9,1.3996220827102661,1.0,0.9993582367897034,0.029076557606458664,,,
2,7,10,0.9647111296653748,1.0,0.9993314743041992,0.005265311803668737,,,
2,7,11,2.3470656871795654,1.0,0.9994507431983948,0.007833614014089108,,,
2,8,0,3.3034205436706543,1.0,0.9982782006263733,0.023213796317577362,,,
2,8,1,1.180382490158081,1.0,0.9981088042259216,0.00799627136439085,,,
2,8,2,4.181412220001221,1.000000238418579,0.9897670149803162,0.012002796865999699,,,
2,8,3,2.0912652015686035,1.0,0.9984121322631836,0.021313535049557686,,,
2,8,4,1.1336240768432617,1.0,0.998302698135376,0.047046124935150146,,,
2,8,5,1.9190350770950317,1.0,0.9978758096694946,0.041351329535245895,,,
2,8,6,2.3025951385498047,1.0,0.9983959197998047,0.018524348735809326,,,
2,8,7,1.205391526222229,1.0,0.9978805780410767,0.054416753351688385,,,
2,8,8,2.425647735595703,1.0,0.9980894327163696,0.032692134380340576,,,
2,8,9,2.2876274585723877,1.0,0.9984627366065979,0.03136085718870163,,,
2,8,10,2.176729917526245,1.0,0.998600423336029,0.06252297013998032,,,
2,8,11,1.8485708236694336,1.0,0.9982720017433167,0.015753110870718956,,,
2,9,0,2.565058708190918,1.0,0.9973421096801758,0.03906702622771263,,,
2,9,1,2.0864996910095215,1.0,0.9987908005714417,0.013410653918981552,,,
2,9,2,2.6797034740448,1.0,0.9976115822792053,0.01999839022755623,,,
2,9,3,1.6476908922195435,1.0,0.9982656240463257,0.04743500053882599,,,
2,9,4,1.8635040521621704,1.0,0.9988803863525391,0.01304260641336441,,,
2,9,5,2.1940927505493164,1.0,0.9990512728691101,0.03121112659573555,,,
2,9,6,1.617042064666748,1.0,0.9989316463470459,0.005870434455573559,,,
2,9,7,1.9687594175338745,1.0,0.9989265203475952,0.021009232848882675,,,
2,9,8,2.6590325832366943,1.0,0.9984254837036133,0.00887087918817997,,,
2,9,9,1.4966398477554321,1.0,0.9989510178565979,0.006211817264556885,,,
2,9,10,1.127967357635498,1.0,0.998809814453125,0.03919482231140137,,,
2,9,11,2.641549825668335,1.0,0.9971620440483093,0.005092931445688009,,,
2,10,0,2.5350773334503174,1.0,0.9967796206474304,0.011684156954288483,,,
2,10,1,1.785778284072876,1.0,0.9980881214141846,0.009341222234070301,,,
2,10,2,2.265871524810791,1.0,0.9973148107528687,0.009461685083806515,,,
2,10,3,3.0393688678741455,1.0,0.9949256777763367,0.011298243887722492,,,
2,10,4,3.07633638381958,1.0,0.996738851070404,0.0210699662566185,,,
2,10,5,1.0150260925292969,1.0,0.9981073141098022,0.027858804911375046,,,
2,10,6,1.9752718210220337,1.0,0.9972944259643555,0.009983856230974197,,,
2,10,7,2.6406612396240234,1.0,0.9982555508613586,0.032678019255399704,,,
2,10,8,2.3009092807769775,1.0,0.9982003569602966,0.01123589277267456,,,
2,10,9,1.3961883783340454,1.0,0.9982729554176331,0.06662650406360626,,,
2,10,10,1.9065722227096558,1.0,0.9982095956802368,0.0074224453419446945,,,
2,10,11,1.9888808727264404,1.0,0.9982771277427673,0.04561625048518181,,,
2,11,0,4.71737003326416,1.0000008344650269,0.900286078453064,0.02474195510149002,,,
2,11,1,2.8350703716278076,1.0,0.9101014733314514,0.016427837312221527,,,
2,11,2,2.5052108764648438,1.0,0.9089226126670837,0.008138629607856274,,,
2,11,3,2.2243919372558594,1.0,0.9099354147911072,0.028650302439928055,,,
2,11,4,3.811976909637451,1.0000001192092896,0.9138009548187256,0.015495583415031433,,,
2,11,5,2.1049060821533203,1.0,0.9084064364433289,0.010883825831115246,,,
2,11,6,1.9328949451446533,1.0,0.9078336358070374,0.005899123381823301,,,
2,11,7,2.46521258354187,1.0,0.9097051024436951,0.01687956601381302,,,
2,11,8,3.8447062969207764,1.000022292137146,0.08899524807929993,0.09522222727537155,,,
2,11,9,1.8609756231307983,1.0,0.9079282879829407,0.007177234161645174,,,
2,11,10,2.6390249729156494,1.0,0.912361204624176,0.05141901597380638,,,
2,11,11,2.6405038833618164,1.0,0.9123359322547913,0.04027561843395233,,,
3,0,0,4.447750091552734,1.000017523765564,0.8037791848182678,0.019330037757754326,,,
3,0,1,0.387655109167099,1.0000309944152832,0.8152719736099243,0.8828579187393188,,,
3,0,2,4.691866874694824,1.0000122785568237,0.8018821477890015,0.036081768572330475,,,
3,0,3,0.3994472622871399,1.000030755996704,0.7972531914710999,0.8289727568626404,,,
3,0,4,1.1066137552261353,1.0000286102294922,0.8007011413574219,0.6015755534172058,,,
3,0,5,1.2248629331588745,1.0000261068344116,0.786700963973999,0.6818985939025879,,,
3,0,6,4.411720275878906,1.0000224113464355,0.7658219933509827,0.028716426342725754,,,
3,0,7,1.8025829792022705,1.0000277757644653,0.762115478515625,0.15396657586097717,,,
3,0,8,4.274809837341309,1.000024676322937,0.8277062773704529,0.05934304744005203,,,
3,0,9,4.668503761291504,1.00001859664917,0.8559991717338562,0.0196072980761528,,,
3,0,10,4.255390167236328,1.0000253915786743,0.8859827518463135,0.162345752120018,,,
3,0,11,5.4403228759765625,1.000016450881958,0.7318926453590393,0.007324730511754751,,,
3,1,0,2.3403987884521484,1.0000276565551758,0.7141875624656677,0.10252676904201508,,,
3,1,1,2.7385993003845215,1.0000214576721191,0.7055251598358154,0.09505467116832733,,,
3,1,2,4.773636341094971,1.000016450881958,0.6904134154319763,0.025368880480527878,,,
3,1,3,4.334949016571045,1.0000016689300537,0.6894380450248718,0.034582026302814484,,,
3,1,4,3.769029140472412,1.0000118017196655,0.8191579580307007,0.0689716562628746,,,
3,1,5,4.603072166442871,1.000011920928955,0.8387752175331116,0.07758262008428574,,,
3,1,6,4.441222190856934,1.0000102519989014,0.8232958316802979,0.03760654479265213,,,
3,1,7,4.946897029876709,1.0000141859054565,0.8207024931907654,0.017702288925647736,,,
3,1,8,5.341073989868164,1.0000053644180298,0.8021774888038635,0.009414325468242168,,,
3,1,9,5.431657314300537,1.0000072717666626,0.778979480266571,0.006907610222697258,,,
3,1,10,4.470480442047119,1.0000141859054565,0.6252740621566772,0.04028528183698654,,,
3,1,11,1.7403749227523804,1.000026822090149,0.7733917832374573,0.6746959090232849,,,
3,2,0,2.521942615509033,1.0000008344650269,0.8880601525306702,0.09461794793605804,,,
3,2,1,4.622141361236572,1.0000005960464478,0.8749780654907227,0.01074419729411602,,,
3,2,2,1.086562991142273,1.0000042915344238,0.887234091758728,0.11935779452323914,,,
3,2,3,1.9208564758300781,1.000004768371582,0.8646146655082703,0.13701677322387695,,,
3,2,4,1.6744660139083862,1.0000001192092896,0.8725216388702393,0.08238661289215088,,,
3,2,5,1.8343496322631836,1.000003457069397,0.8826375603675842,0.13608495891094208,,,
3,2,6,2.7225584983825684,1.0000044107437134,0.8152303099632263,0.07436128705739975,,,
3,2,7,2.6020209789276123,1.0,0.8478891253471375,0.03242099657654762,,,
3,2,8,1.904762625694275,1.0000016689300537,0.8991276025772095,0.1169358491897583,,,
3,2,9,1.752577543258667,1.0000053644180298,0.8610575199127197,0.1239975094795227,,,
3,2,10,3.1173763275146484,1.0000299215316772,0.4930464029312134,0.12792015075683594,,,
3,2,11,3.132352828979492,1.000000238418579,0.8886863589286804,0.10929016768932343,,,
3,3,0,2.758500576019287,1.0,0.9947653412818909,0.07814198732376099,,,
3,3,1,1.8678135871887207,1.0,0.9946363568305969,0.063282310962677,,,
3,3,2,1.4238734245300293,1.0000003576278687,0.9897837042808533,0.11867552995681763,,,
3,3,3,0.9176799654960632,1.0,0.9947793483734131,0.05981365963816643,,,
3,3,4,3.620544195175171,1.0,0.995151937007904,0.008107997477054596,,,
3,3,5,2.6342928409576416,1.0,0.9957937002182007,0.03651180863380432,,,
3,3,6,1.6901353597640991,1.0000003576278687,0.9863517880439758,0.1565680354833603,,,
3,3,7,1.4150900840759277,1.0000001192092896,0.9927749037742615,0.10610949248075485,,,
3,3,8,1.5215810537338257,1.0000001192092896,0.9911451935768127,0.11476658284664154,,,
3,3,9,1.4978537559509277,1.0,0.9953895211219788,0.07185240834951401,,,
3,3,10,1.7734817266464233,1.0,0.9949907064437866,0.15763887763023376,,,
